year,quarter,state_name/ut_name,districts_name,total_transactions_count,total_transactions_amount
2020,3,haryana,sonipat district,278,77076.0
2020,3,haryana,jind district,150,46196.0
2020,3,haryana,rohtak district,130,35802.0
2020,3,haryana,faridabad district,1144,297042.0
2020,3,haryana,mahendragarh district,237,61501.0
2020,3,haryana,hisar district,361,114981.0
2020,3,haryana,karnal district,232,63907.0
2020,3,haryana,fatehabad district,86,26433.0
2020,3,haryana,palwal district,258,65067.0
2020,3,haryana,charkhi dadri district,42,12075.0
2020,3,haryana,ambala district,198,56775.0
2020,3,haryana,rewari district,483,135250.0
2020,3,haryana,panchkula district,140,41974.0
2020,3,haryana,bhiwani district,204,68318.0
2020,3,haryana,sirsa district,123,36793.0
2020,3,haryana,mewat district,129,27001.0
2020,3,haryana,panipat district,296,79561.0
2020,3,haryana,gurugram district,1999,454846.0
2020,3,haryana,kaithal district,111,27034.0
2020,3,haryana,kurukshetra district,154,43794.0
2020,3,haryana,jhajjar district,242,70683.0
2020,4,haryana,yamunanagar district,129,119098.0
2020,4,haryana,sonipat district,357,304138.0
2020,4,haryana,jind district,142,100629.0
2020,4,haryana,rohtak district,230,192791.0
2020,4,haryana,faridabad district,1370,1022011.0
2020,4,haryana,mahendragarh district,271,184572.0
2020,4,haryana,hisar district,374,243421.0
2020,4,haryana,karnal district,220,141312.0
2020,4,haryana,fatehabad district,109,65087.0
2020,4,haryana,palwal district,295,205874.0
2020,4,haryana,charkhi dadri district,64,60044.0
2020,4,haryana,ambala district,146,155468.0
2020,4,haryana,rewari district,639,442173.0
2020,4,haryana,panchkula district,127,98899.0
2020,4,haryana,bhiwani district,257,204503.0
2020,4,haryana,sirsa district,112,73566.0
2020,4,haryana,mewat district,157,106280.0
2020,4,haryana,panipat district,265,148352.0
2020,4,haryana,gurugram district,2380,1626450.0
2020,4,haryana,kaithal district,107,68122.0
2020,4,haryana,kurukshetra district,139,87224.0
2020,4,haryana,jhajjar district,393,324264.0
2021,1,haryana,yamunanagar district,184,104493.0
2021,1,haryana,sonipat district,493,389233.0
2021,1,haryana,jind district,231,138364.0
2021,1,haryana,rohtak district,312,284433.0
2021,1,haryana,faridabad district,1845,1250394.0
2021,1,haryana,mahendragarh district,303,221897.0
2021,1,haryana,hisar district,499,324109.0
2021,1,haryana,karnal district,339,211754.0
2021,1,haryana,fatehabad district,125,81821.0
2021,1,haryana,palwal district,386,239181.0
2021,1,haryana,charkhi dadri district,95,60263.0
2021,1,haryana,ambala district,214,181616.0
2021,1,haryana,rewari district,757,485758.0
2021,1,haryana,panchkula district,155,122780.0
2021,1,haryana,bhiwani district,282,214493.0
2021,1,haryana,sirsa district,188,106173.0
2021,1,haryana,mewat district,176,148542.0
2021,1,haryana,panipat district,428,245026.0
2021,1,haryana,gurugram district,3377,2003697.0
2021,1,haryana,kaithal district,126,99001.0
2021,1,haryana,kurukshetra district,206,112407.0
2021,1,haryana,jhajjar district,317,272445.0
2021,2,haryana,yamunanagar district,232,192920.0
2021,2,haryana,sonipat district,739,843265.0
2021,2,haryana,jind district,250,242044.0
2021,2,haryana,rohtak district,463,488282.0
2021,2,haryana,faridabad district,1707,1330963.0
2021,2,haryana,mahendragarh district,502,622610.0
2021,2,haryana,hisar district,683,636895.0
2021,2,haryana,karnal district,386,293629.0
2021,2,haryana,fatehabad district,172,163244.0
2021,2,haryana,palwal district,396,360453.0
2021,2,haryana,charkhi dadri district,136,148579.0
2021,2,haryana,ambala district,225,229972.0
2021,2,haryana,rewari district,1001,900929.0
2021,2,haryana,panchkula district,237,249180.0
2021,2,haryana,bhiwani district,424,442945.0
2021,2,haryana,sirsa district,221,202173.0
2021,2,haryana,mewat district,182,118123.0
2021,2,haryana,panipat district,457,396928.0
2021,2,haryana,gurugram district,3238,2521099.0
2021,2,haryana,kaithal district,204,192044.0
2021,2,haryana,kurukshetra district,204,196915.0
2021,2,haryana,jhajjar district,457,499261.0
2021,3,haryana,yamunanagar district,245,210209.0
2021,3,haryana,sonipat district,673,772054.0
2021,3,haryana,jind district,272,279378.0
2021,3,haryana,rohtak district,431,484147.0
2021,3,haryana,faridabad district,1957,1608197.0
2021,3,haryana,mahendragarh district,415,496367.0
2021,3,haryana,hisar district,600,562880.0
2021,3,haryana,karnal district,458,395742.0
2021,3,haryana,fatehabad district,191,250241.0
2021,3,haryana,palwal district,410,426458.0
2021,3,haryana,charkhi dadri district,119,167228.0
2021,3,haryana,ambala district,233,248012.0
2021,3,haryana,rewari district,960,921840.0
2021,3,haryana,panchkula district,232,251841.0
2021,3,haryana,bhiwani district,458,471344.0
2021,3,haryana,sirsa district,241,216209.0
2021,3,haryana,mewat district,288,260893.0
2021,3,haryana,panipat district,522,513232.0
2021,3,haryana,gurugram district,4501,3651728.0
2021,3,haryana,kaithal district,217,178157.0
2021,3,haryana,kurukshetra district,231,189756.0
2021,3,haryana,jhajjar district,509,659985.0
2021,4,haryana,yamunanagar district,364,537704.0
2021,4,haryana,sonipat district,1000,1514842.0
2021,4,haryana,jind district,268,509518.0
2021,4,haryana,rohtak district,557,1036418.0
2021,4,haryana,faridabad district,3250,3581730.0
2021,4,haryana,mahendragarh district,669,1016832.0
2021,4,haryana,hisar district,717,1163784.0
2021,4,haryana,karnal district,577,747027.0
2021,4,haryana,fatehabad district,186,342325.0
2021,4,haryana,palwal district,548,750722.0
2021,4,haryana,charkhi dadri district,159,317419.0
2021,4,haryana,ambala district,417,627099.0
2021,4,haryana,rewari district,1182,1635811.0
2021,4,haryana,panchkula district,427,638673.0
2021,4,haryana,bhiwani district,547,899073.0
2021,4,haryana,sirsa district,278,546704.0
2021,4,haryana,mewat district,326,404438.0
2021,4,haryana,panipat district,600,903045.0
2021,4,haryana,gurugram district,5951,6492219.0
2021,4,haryana,kaithal district,296,353943.0
2021,4,haryana,kurukshetra district,322,544433.0
2021,4,haryana,jhajjar district,848,1322079.0
2022,1,haryana,yamunanagar district,400,663141.0
2022,1,haryana,sonipat district,1178,1965399.0
2022,1,haryana,jind district,507,788896.0
2022,1,haryana,rohtak district,836,1302980.0
2022,1,haryana,faridabad district,3517,4282216.0
2022,1,haryana,mahendragarh district,675,1004950.0
2022,1,haryana,hisar district,855,1334248.0
2022,1,haryana,karnal district,850,1119397.0
2022,1,haryana,fatehabad district,297,429572.0
2022,1,haryana,palwal district,565,896780.0
2022,1,haryana,charkhi dadri district,308,528211.0
2022,1,haryana,ambala district,467,788192.0
2022,1,haryana,rewari district,1254,1910239.0
2022,1,haryana,panchkula district,463,779739.0
2022,1,haryana,bhiwani district,652,1039556.0
2022,1,haryana,sirsa district,467,892805.0
2022,1,haryana,mewat district,356,556434.0
2022,1,haryana,panipat district,806,1239244.0
2022,1,haryana,gurugram district,6642,8138262.0
2022,1,haryana,kaithal district,417,644997.0
2022,1,haryana,kurukshetra district,402,688759.0
2022,1,haryana,jhajjar district,869,1532926.0
2022,2,haryana,yamunanagar district,613,941216.0
2022,2,haryana,sonipat district,1227,2016582.0
2022,2,haryana,jind district,739,901739.0
2022,2,haryana,rohtak district,908,1318503.0
2022,2,haryana,faridabad district,3527,4157319.0
2022,2,haryana,mahendragarh district,766,1018904.0
2022,2,haryana,hisar district,1141,1695856.0
2022,2,haryana,karnal district,901,1294206.0
2022,2,haryana,fatehabad district,375,573627.0
2022,2,haryana,palwal district,662,908950.0
2022,2,haryana,charkhi dadri district,291,429520.0
2022,2,haryana,ambala district,759,1103441.0
2022,2,haryana,rewari district,1449,2050909.0
2022,2,haryana,panchkula district,630,909242.0
2022,2,haryana,bhiwani district,931,1348492.0
2022,2,haryana,sirsa district,476,822260.0
2022,2,haryana,mewat district,318,430238.0
2022,2,haryana,panipat district,1030,1355321.0
2022,2,haryana,gurugram district,6554,7627997.0
2022,2,haryana,kaithal district,495,633675.0
2022,2,haryana,kurukshetra district,573,771908.0
2022,2,haryana,jhajjar district,987,1449163.0
2022,3,haryana,yamunanagar district,720,1041481.0
2022,3,haryana,sonipat district,1657,2565808.0
2022,3,haryana,jind district,1006,1332327.0
2022,3,haryana,rohtak district,1242,1806212.0
2022,3,haryana,faridabad district,4789,5313116.0
2022,3,haryana,mahendragarh district,1139,1402381.0
2022,3,haryana,hisar district,1516,2224226.0
2022,3,haryana,karnal district,1150,1799811.0
2022,3,haryana,fatehabad district,494,827400.0
2022,3,haryana,palwal district,917,1243503.0
2022,3,haryana,charkhi dadri district,370,495110.0
2022,3,haryana,ambala district,975,1462020.0
2022,3,haryana,rewari district,1838,2341723.0
2022,3,haryana,panchkula district,760,1148757.0
2022,3,haryana,bhiwani district,1147,1597842.0
2022,3,haryana,sirsa district,688,1182871.0
2022,3,haryana,mewat district,637,893202.0
2022,3,haryana,panipat district,1432,1773022.0
2022,3,haryana,gurugram district,10085,10744733.0
2022,3,haryana,kaithal district,654,890678.0
2022,3,haryana,kurukshetra district,679,1104792.0
2022,3,haryana,jhajjar district,1451,2211785.0
2022,4,haryana,yamunanagar district,725,1368909.0
2022,4,haryana,sonipat district,1969,3340650.0
2022,4,haryana,jind district,861,1461931.0
2022,4,haryana,rohtak district,1355,2305432.0
2022,4,haryana,faridabad district,5980,7492688.0
2022,4,haryana,mahendragarh district,1211,1666096.0
2022,4,haryana,hisar district,1413,2309773.0
2022,4,haryana,karnal district,1113,2024575.0
2022,4,haryana,fatehabad district,525,1002278.0
2022,4,haryana,palwal district,991,1456844.0
2022,4,haryana,charkhi dadri district,350,662919.0
2022,4,haryana,ambala district,924,1647332.0
2022,4,haryana,rewari district,1987,2881000.0
2022,4,haryana,panchkula district,824,1464209.0
2022,4,haryana,bhiwani district,1044,1887378.0
2022,4,haryana,sirsa district,654,1424465.0
2022,4,haryana,mewat district,481,747463.0
2022,4,haryana,panipat district,1375,2059529.0
2022,4,haryana,gurugram district,11347,14333166.0
2022,4,haryana,kaithal district,513,929535.0
2022,4,haryana,kurukshetra district,747,1447766.0
2022,4,haryana,jhajjar district,1582,2713177.0
2020,2,bihar,madhepura district,35,8811.0
2020,2,bihar,purnia district,71,15152.0
2020,2,bihar,nalanda district,80,16236.0
2020,2,bihar,buxar district,30,6935.0
2020,2,bihar,darbhanga district,103,21997.0
2020,2,bihar,nawada district,28,6213.0
2020,2,bihar,jamui district,27,5918.0
2020,2,bihar,sheikhpura district,5,1208.0
2020,2,bihar,siwan district,70,15029.0
2020,2,bihar,muzaffarpur district,132,28803.0
2020,2,bihar,patna district,685,126689.0
2020,2,bihar,jehanabad district,16,4139.0
2020,2,bihar,rohtas district,72,14897.0
2020,2,bihar,begusarai district,158,31671.0
2020,2,bihar,supaul district,38,9106.0
2020,2,bihar,sitamarhi district,51,12131.0
2020,2,bihar,saran district,74,17237.0
2020,2,bihar,arwal district,11,2595.0
2020,2,bihar,vaishali district,86,20680.0
2020,2,bihar,pashchim champaran district,92,20072.0
2020,2,bihar,gopalganj district,46,10933.0
2020,2,bihar,lakhisarai district,10,2176.0
2020,2,bihar,aurangabad district,54,13266.0
2020,2,bihar,kaimur bhabua district,17,4108.0
2020,2,bihar,araria district,43,10368.0
2020,2,bihar,munger district,43,8940.0
2020,2,bihar,katihar district,58,11482.0
2020,2,bihar,khagaria district,28,6062.0
2020,2,bihar,saharsa district,62,11611.0
2020,2,bihar,bhagalpur district,96,22602.0
2020,2,bihar,madhubani district,89,19995.0
2020,2,bihar,kishanganj district,30,6017.0
2020,2,bihar,gaya district,117,24619.0
2020,2,bihar,samastipur district,79,18009.0
2020,2,bihar,banka district,21,4877.0
2020,2,bihar,purbi champaran district,100,22466.0
2020,2,bihar,sheohar district,2,462.0
2020,2,bihar,bhojpur district,57,12109.0
2020,3,bihar,madhepura district,144,28460.0
2020,3,bihar,purnia district,292,61193.0
2020,3,bihar,nalanda district,230,46996.0
2020,3,bihar,buxar district,104,20594.0
2020,3,bihar,darbhanga district,325,73191.0
2020,3,bihar,nawada district,101,19106.0
2020,3,bihar,jamui district,127,25040.0
2020,3,bihar,sheikhpura district,42,11522.0
2020,3,bihar,siwan district,200,41800.0
2020,3,bihar,muzaffarpur district,752,179003.0
2020,3,bihar,patna district,1926,427322.0
2020,3,bihar,jehanabad district,71,16899.0
2020,3,bihar,rohtas district,244,50868.0
2020,3,bihar,begusarai district,271,63851.0
2020,3,bihar,supaul district,116,24116.0
2020,3,bihar,sitamarhi district,196,37279.0
2020,3,bihar,saran district,323,78623.0
2020,3,bihar,arwal district,26,6040.0
2020,3,bihar,vaishali district,408,89031.0
2020,3,bihar,pashchim champaran district,257,50327.0
2020,3,bihar,gopalganj district,186,50130.0
2020,3,bihar,lakhisarai district,70,16465.0
2020,3,bihar,aurangabad district,196,48288.0
2020,3,bihar,kaimur bhabua district,91,21373.0
2020,3,bihar,araria district,163,35425.0
2020,3,bihar,munger district,132,29124.0
2020,3,bihar,katihar district,173,35362.0
2020,3,bihar,khagaria district,102,27429.0
2020,3,bihar,saharsa district,193,45726.0
2020,3,bihar,bhagalpur district,325,80091.0
2020,3,bihar,madhubani district,272,56233.0
2020,3,bihar,kishanganj district,102,20624.0
2020,3,bihar,gaya district,408,85332.0
2020,3,bihar,samastipur district,344,81819.0
2020,3,bihar,banka district,76,16476.0
2020,3,bihar,purbi champaran district,497,111197.0
2020,3,bihar,sheohar district,36,8231.0
2020,3,bihar,bhojpur district,212,40516.0
2020,4,bihar,madhepura district,126,75974.0
2020,4,bihar,purnia district,242,168783.0
2020,4,bihar,nalanda district,261,200124.0
2020,4,bihar,buxar district,114,120688.0
2020,4,bihar,darbhanga district,375,329076.0
2020,4,bihar,nawada district,135,95287.0
2020,4,bihar,jamui district,102,60007.0
2020,4,bihar,sheikhpura district,38,44180.0
2020,4,bihar,siwan district,261,259428.0
2020,4,bihar,muzaffarpur district,616,462851.0
2020,4,bihar,patna district,1831,1396144.0
2020,4,bihar,jehanabad district,82,61829.0
2020,4,bihar,rohtas district,231,170841.0
2020,4,bihar,begusarai district,300,260192.0
2020,4,bihar,supaul district,133,85336.0
2020,4,bihar,sitamarhi district,228,175510.0
2020,4,bihar,saran district,410,376021.0
2020,4,bihar,arwal district,57,50923.0
2020,4,bihar,vaishali district,445,381786.0
2020,4,bihar,pashchim champaran district,298,181558.0
2020,4,bihar,gopalganj district,234,205451.0
2020,4,bihar,lakhisarai district,79,58544.0
2020,4,bihar,aurangabad district,207,163931.0
2020,4,bihar,kaimur bhabua district,56,44044.0
2020,4,bihar,araria district,167,99884.0
2020,4,bihar,munger district,134,117691.0
2020,4,bihar,katihar district,187,140608.0
2020,4,bihar,khagaria district,119,98847.0
2020,4,bihar,saharsa district,195,148251.0
2020,4,bihar,bhagalpur district,332,281912.0
2020,4,bihar,madhubani district,362,312107.0
2020,4,bihar,kishanganj district,97,89033.0
2020,4,bihar,gaya district,366,260585.0
2020,4,bihar,samastipur district,404,405354.0
2020,4,bihar,banka district,90,68459.0
2020,4,bihar,purbi champaran district,336,195193.0
2020,4,bihar,sheohar district,74,54287.0
2020,4,bihar,bhojpur district,189,160213.0
2021,1,bihar,madhepura district,169,103462.0
2021,1,bihar,purnia district,286,152615.0
2021,1,bihar,nalanda district,311,249470.0
2021,1,bihar,buxar district,163,140813.0
2021,1,bihar,darbhanga district,463,321486.0
2021,1,bihar,nawada district,180,124595.0
2021,1,bihar,jamui district,127,112872.0
2021,1,bihar,sheikhpura district,38,38797.0
2021,1,bihar,siwan district,361,306424.0
2021,1,bihar,muzaffarpur district,750,518615.0
2021,1,bihar,patna district,2101,1349311.0
2021,1,bihar,jehanabad district,117,91182.0
2021,1,bihar,rohtas district,306,206068.0
2021,1,bihar,begusarai district,410,296152.0
2021,1,bihar,supaul district,168,82835.0
2021,1,bihar,sitamarhi district,255,182610.0
2021,1,bihar,saran district,459,385969.0
2021,1,bihar,arwal district,46,56526.0
2021,1,bihar,vaishali district,534,460907.0
2021,1,bihar,pashchim champaran district,415,255416.0
2021,1,bihar,gopalganj district,280,234453.0
2021,1,bihar,lakhisarai district,69,47481.0
2021,1,bihar,aurangabad district,245,194462.0
2021,1,bihar,kaimur bhabua district,105,52197.0
2021,1,bihar,araria district,244,104873.0
2021,1,bihar,munger district,112,79858.0
2021,1,bihar,katihar district,337,221245.0
2021,1,bihar,khagaria district,166,98314.0
2021,1,bihar,saharsa district,226,163741.0
2021,1,bihar,bhagalpur district,372,313162.0
2021,1,bihar,madhubani district,444,317538.0
2021,1,bihar,kishanganj district,151,82159.0
2021,1,bihar,gaya district,597,370763.0
2021,1,bihar,samastipur district,500,393366.0
2021,1,bihar,banka district,127,115642.0
2021,1,bihar,purbi champaran district,505,265124.0
2021,1,bihar,sheohar district,134,102009.0
2021,1,bihar,bhojpur district,281,204107.0
2021,2,bihar,madhepura district,162,104529.0
2021,2,bihar,purnia district,347,306468.0
2021,2,bihar,nalanda district,325,376958.0
2021,2,bihar,buxar district,193,196077.0
2021,2,bihar,darbhanga district,559,503233.0
2021,2,bihar,nawada district,196,276112.0
2021,2,bihar,jamui district,134,146830.0
2021,2,bihar,sheikhpura district,52,54919.0
2021,2,bihar,siwan district,364,365250.0
2021,2,bihar,muzaffarpur district,855,728324.0
2021,2,bihar,patna district,2844,2420477.0
2021,2,bihar,jehanabad district,134,154256.0
2021,2,bihar,rohtas district,345,317538.0
2021,2,bihar,begusarai district,480,456120.0
2021,2,bihar,supaul district,152,107040.0
2021,2,bihar,sitamarhi district,307,267143.0
2021,2,bihar,saran district,550,605534.0
2021,2,bihar,arwal district,72,87177.0
2021,2,bihar,vaishali district,611,662818.0
2021,2,bihar,pashchim champaran district,433,322518.0
2021,2,bihar,gopalganj district,274,253626.0
2021,2,bihar,lakhisarai district,113,109282.0
2021,2,bihar,aurangabad district,296,325257.0
2021,2,bihar,kaimur bhabua district,92,78913.0
2021,2,bihar,araria district,234,165704.0
2021,2,bihar,munger district,193,174409.0
2021,2,bihar,katihar district,338,300178.0
2021,2,bihar,khagaria district,175,142937.0
2021,2,bihar,saharsa district,177,172566.0
2021,2,bihar,bhagalpur district,475,428330.0
2021,2,bihar,madhubani district,460,477394.0
2021,2,bihar,kishanganj district,108,56375.0
2021,2,bihar,gaya district,565,575770.0
2021,2,bihar,samastipur district,559,524394.0
2021,2,bihar,banka district,165,143113.0
2021,2,bihar,purbi champaran district,509,475116.0
2021,2,bihar,sheohar district,164,142635.0
2021,2,bihar,bhojpur district,289,296261.0
2021,3,bihar,madhepura district,202,226584.0
2021,3,bihar,purnia district,376,360831.0
2021,3,bihar,nalanda district,481,565230.0
2021,3,bihar,buxar district,237,224849.0
2021,3,bihar,darbhanga district,606,630720.0
2021,3,bihar,nawada district,230,258916.0
2021,3,bihar,jamui district,167,191587.0
2021,3,bihar,sheikhpura district,94,106069.0
2021,3,bihar,siwan district,486,458296.0
2021,3,bihar,muzaffarpur district,1031,999940.0
